metric,group_dimension,group_value,unit,bin_lower_exclusive,bin_upper_inclusive,bin_label,bin_count,bin_share,cumulative_count,cumulative_share,total_count
turn_gap_seconds,all,all,seconds,281.8382931264455,316.22776601683796,"(281.838293,316.227766]",1085,0.0035388474120751343,299038,0.9753454860941235,306597
turn_gap_seconds,all,all,seconds,316.22776601683796,354.8133892335753,"(316.227766,354.813389]",513,0.00167320619575534,299551,0.9770186922898789,306597
turn_gap_seconds,all,all,seconds,354.8133892335753,398.1071705534973,"(354.813389,398.107171]",507,0.0016536365326470905,300058,0.978672328822526,306597
turn_gap_seconds,all,all,seconds,398.1071705534973,446.683592150963,"(398.107171,446.683592]",560,0.0018265018901032952,300618,0.9804988307126293,306597
turn_gap_seconds,all,all,seconds,446.683592150963,501.18723362727246,"(446.683592,501.187234]",487,0.0015884043222862585,301105,0.9820872350349156,306597
turn_gap_seconds,all,all,seconds,501.18723362727246,562.341325190349,"(501.187234,562.341325]",534,0.0017417000166342136,301639,0.9838289350515498,306597
turn_gap_seconds,all,all,seconds,562.341325190349,630.957344480193,"(562.341325,630.957344]",950,0.0030985299921395186,302589,0.9869274650436892,306597
turn_gap_seconds,all,all,seconds,630.957344480193,707.945784384138,"(630.957344,707.945784]",317,0.0010339305342191866,302906,0.9879613955779084,306597
turn_gap_seconds,all,all,seconds,707.945784384138,794.3282347242813,"(707.945784,794.328235]",297,0.0009686983238583548,303203,0.9889300939017668,306597
turn_gap_seconds,all,all,seconds,794.3282347242813,891.2509381337459,"(794.328235,891.250938]",311,0.0010143608711109372,303514,0.9899444547728777,306597
turn_gap_seconds,all,all,seconds,891.2509381337459,1000.0,"(891.250938,1000]",293,0.0009556518817861884,303807,0.990900106654664,306597
turn_gap_seconds,all,all,seconds,1000.0,1122.018454301963,"(1000,1122.01845]",251,0.0008186642400284412,304058,0.9917187708946924,306597
turn_gap_seconds,all,all,seconds,1122.018454301963,1258.9254117941675,"(1122.01845,1258.92541]",278,0.0009067277240155644,304336,0.992625498618708,306597
turn_gap_seconds,all,all,seconds,1258.9254117941675,1412.537544622754,"(1258.92541,1412.53754]",202,0.000658845324644403,304538,0.9932843439433523,306597
turn_gap_seconds,all,all,seconds,1412.537544622754,1584.893192461114,"(1412.53754,1584.89319]",207,0.0006751533772346109,304745,0.993959497320587,306597
turn_gap_seconds,all,all,seconds,1584.893192461114,1778.2794100389228,"(1584.89319,1778.27941]",173,0.0005642586196211966,304918,0.9945237559402081,306597
turn_gap_seconds,all,all,seconds,1778.2794100389228,1995.2623149688789,"(1778.27941,1995.26231]",223,0.0007273391455232765,305141,0.9952510950857314,306597
turn_gap_seconds,all,all,seconds,1995.2623149688789,2238.72113856834,"(1995.26231,2238.72114]",130,0.0004240093673454078,305271,0.9956751044530768,306597
turn_gap_seconds,all,all,seconds,2238.72113856834,2511.88643150958,"(2238.72114,2511.88643]",112,0.00036530037802065904,305383,0.9960404048310975,306597
turn_gap_seconds,all,all,seconds,2511.88643150958,2818.382931264455,"(2511.88643,2818.38293]",110,0.00035877715698457585,305493,0.9963991819880821,306597
turn_gap_seconds,all,all,seconds,2818.382931264455,3162.2776601683795,"(2818.38293,3162.27766]",99,0.00032289944128611824,305592,0.9967220814293682,306597
turn_gap_seconds,all,all,seconds,3162.2776601683795,3548.133892335753,"(3162.27766,3548.13389]",85,0.0002772368940335359,305677,0.9969993183234017,306597
turn_gap_seconds,all,all,seconds,3548.133892335753,3981.0717055349733,"(3548.13389,3981.07171]",99,0.00032289944128611824,305776,0.9973222177646879,306597
turn_gap_seconds,all,all,seconds,3981.0717055349733,4466.835921509631,"(3981.07171,4466.83592]",54,0.00017612696797424633,305830,0.9974983447326621,306597
turn_gap_seconds,all,all,seconds,4466.835921509631,5011.872336272725,"(4466.83592,5011.87234]",56,0.00018265018901032952,305886,0.9976809949216724,306597
turn_gap_seconds,all,all,seconds,5011.872336272725,5623.413251903491,"(5011.87234,5623.41325]",56,0.00018265018901032952,305942,0.9978636451106827,306597
turn_gap_seconds,all,all,seconds,5623.413251903491,6309.57344480193,"(5623.41325,6309.57344]",38,0.00012394119968558076,305980,0.9979875863103683,306597
turn_gap_seconds,all,all,seconds,6309.57344480193,7079.457843841381,"(6309.57344,7079.45784]",49,0.00015981891538403834,306029,0.9981474052257524,306597
