session_turn_index,metric,group_dimension,group_value,unit,count,mean,stddev_population,min,p10,p25,p50,p75,p90,p95,p99,max,sum
935,isl_tokens,session_turn_index,935,tokens,5,133.2,82.26396537974571,29.0,49.400000000000006,80.0,127.0,157.0,226.60000000000002,249.79999999999998,268.36,273.0,666.0
935,osl_tokens,session_turn_index,935,tokens,5,241.8,187.30979686070881,8.0,17.6,32.0,304.0,424.0,434.2,437.6,440.32,441.0,1209.0
935,context_length_tokens,session_turn_index,935,tokens,5,516172.8,303851.78751713806,212793.0,222093.4,236044.0,372491.0,824674.0,890786.8,912824.4,930454.48,934862.0,2580864.0
936,isl_tokens,session_turn_index,936,tokens,5,461.4,429.7481122704322,58.0,58.4,59.0,301.0,714.0,990.6,1082.8,1156.56,1175.0,2307.0
936,osl_tokens,session_turn_index,936,tokens,5,242.6,430.19511852181677,2.0,4.4,8.0,46.0,55.0,683.2,892.5999999999998,1060.12,1102.0,1213.0
936,context_length_tokens,session_turn_index,936,tokens,5,516876.0,304019.88324318524,212883.0,222347.4,236544.0,373629.0,826153.0,891563.8,913367.4,930810.28,935171.0,2584380.0
937,isl_tokens,session_turn_index,937,tokens,5,307.2,391.69855756691265,29.0,42.2,62.0,157.0,208.0,731.2,905.5999999999998,1045.12,1080.0,1536.0
937,osl_tokens,session_turn_index,937,tokens,5,51.2,48.69250455665636,1.0,3.8000000000000003,8.0,32.0,88.0,111.4,119.19999999999999,125.44,127.0,256.0
937,context_length_tokens,session_turn_index,937,tokens,5,517425.8,304136.9945898723,212958.0,222497.6,236807.0,374711.0,827317.0,892128.4,913732.2,931015.24,935336.0,2587129.0
938,isl_tokens,session_turn_index,938,tokens,5,170.0,134.45296575382784,15.0,31.8,57.0,157.0,227.0,327.20000000000005,360.59999999999997,387.32,394.0,850.0
938,osl_tokens,session_turn_index,938,tokens,5,185.6,202.96856899530036,2.0,4.4,8.0,86.0,305.0,438.20000000000005,482.59999999999997,518.12,527.0,928.0
938,context_length_tokens,session_turn_index,938,tokens,5,517647.0,304098.2778530651,213047.0,222677.0,237122.0,375106.0,827459.0,892284.2,913892.6,931179.32,935501.0,2588235.0
939,isl_tokens,session_turn_index,939,tokens,5,310.6,368.48804593907795,57.0,70.2,90.0,157.0,209.0,707.6000000000001,873.7999999999998,1006.76,1040.0,1553.0
939,osl_tokens,session_turn_index,939,tokens,5,198.8,143.1298710961482,8.0,26.8,55.0,238.0,337.0,348.4,352.2,355.24,356.0,994.0
939,context_length_tokens,session_turn_index,939,tokens,5,518143.2,303959.70115947933,213342.0,223087.6,237706.0,376148.0,827854.0,892541.2,914103.6,931353.52,935666.0,2590716.0
940,isl_tokens,session_turn_index,940,tokens,5,126.8,99.65219515896275,29.0,40.2,57.0,84.0,157.0,247.0,277.0,301.0,307.0,634.0
940,osl_tokens,session_turn_index,940,tokens,5,104.8,100.51547144594208,8.0,17.6,32.0,54.0,148.0,228.4,255.2,276.64,282.0,524.0
940,context_length_tokens,session_turn_index,940,tokens,5,518468.8,303980.51399219653,213736.0,223357.6,237790.0,376588.0,828399.0,892858.2,914344.6,931533.72,935831.0,2592344.0
941,isl_tokens,session_turn_index,941,tokens,5,213.0,257.1419841255022,29.0,40.6,58.0,101.0,157.0,494.80000000000007,607.3999999999999,697.48,720.0,1065.0
941,osl_tokens,session_turn_index,941,tokens,5,31.2,22.5867217630182,5.0,6.2,8.0,32.0,47.0,57.2,60.599999999999994,63.32,64.0,156.0
941,context_length_tokens,session_turn_index,941,tokens,5,518786.6,303949.9976914624,213819.0,223443.4,237880.0,377590.0,828648.0,893056.8,914526.4,931702.08,935996.0,2593933.0
942,isl_tokens,session_turn_index,942,tokens,5,169.4,108.60128912678707,29.0,41.0,59.0,195.0,259.0,286.6,295.8,303.15999999999997,305.0,847.0
942,osl_tokens,session_turn_index,942,tokens,5,538.6,738.7788843761034,32.0,37.6,46.0,291.0,328.0,1328.8000000000002,1662.3999999999996,1929.28,1996.0,2693.0
942,context_length_tokens,session_turn_index,942,tokens,5,518987.2,304015.00194391725,213910.0,223528.4,237956.0,377900.0,828907.0,893320.6,914791.7999999999,931968.76,936263.0,2594936.0
943,isl_tokens,session_turn_index,943,tokens,5,566.8,527.4589652285758,29.0,101.0,209.0,362.0,713.0,1197.8000000000002,1359.3999999999999,1488.6799999999998,1521.0,2834.0
943,osl_tokens,session_turn_index,943,tokens,5,183.6,160.86590689142307,2.0,14.0,32.0,184.0,255.0,369.0,407.0,437.4,445.0,918.0
943,context_length_tokens,session_turn_index,943,tokens,5,520092.6,304969.4083626094,213985.0,223669.8,238197.0,378904.0,829597.0,895706.8,917743.4,935372.6799999999,939780.0,2600463.0
944,isl_tokens,session_turn_index,944,tokens,5,193.8,152.58623791154955,58.0,58.0,58.0,104.0,319.0,385.6,407.79999999999995,425.56,430.0,969.0
944,osl_tokens,session_turn_index,944,tokens,5,113.0,82.18272324521742,7.0,26.200000000000003,55.0,88.0,189.0,211.2,218.6,224.51999999999998,226.0,565.0
944,context_length_tokens,session_turn_index,944,tokens,5,520470.0,305014.17209238,214075.0,223925.0,238700.0,379336.0,830171.0,896109.2,918088.6,935672.12,940068.0,2602350.0
945,isl_tokens,session_turn_index,945,tokens,5,336.6,302.3286952970227,29.0,100.2,207.0,232.0,301.0,668.8000000000001,791.3999999999999,889.48,914.0,1683.0
945,osl_tokens,session_turn_index,945,tokens,5,541.8,908.6384099299347,2.0,14.0,32.0,75.0,249.0,1510.2000000000003,1930.5999999999997,2266.92,2351.0,2709.0
945,context_length_tokens,session_turn_index,945,tokens,5,520919.6,305260.9813661746,214370.0,224135.6,238784.0,379644.0,831274.0,896825.2,918675.6,936155.92,940526.0,2604598.0
946,isl_tokens,session_turn_index,946,tokens,5,253.0,311.0041800362175,58.0,71.2,91.0,108.0,135.0,577.8000000000001,725.3999999999999,843.48,873.0,1265.0
946,osl_tokens,session_turn_index,946,tokens,5,873.2,1338.1242692664982,47.0,102.6,186.0,232.0,359.0,2268.8,2905.3999999999996,3414.68,3542.0,4366.0
946,context_length_tokens,session_turn_index,946,tokens,5,521714.4,305734.5822720093,214536.0,224271.2,238874.0,380519.0,833760.0,898033.8,919458.4,936598.08,940883.0,2608572.0
947,isl_tokens,session_turn_index,947,tokens,5,210.8,323.79586161654385,29.0,36.6,48.0,57.0,62.0,539.6000000000001,698.7999999999998,826.16,858.0,1054.0
947,osl_tokens,session_turn_index,947,tokens,5,161.0,219.8226557932553,1.0,13.4,32.0,54.0,125.0,405.80000000000007,499.3999999999999,574.28,593.0,805.0
947,context_length_tokens,session_turn_index,947,tokens,5,522798.4,306870.59231708734,214952.0,224551.2,238950.0,380799.0,834008.0,900773.0,923028.0,940832.0,945283.0,2613992.0
948,isl_tokens,session_turn_index,948,tokens,5,367.2,422.84673346261053,29.0,71.4,135.0,209.0,265.0,824.8000000000001,1011.3999999999999,1160.6799999999998,1198.0,1836.0
948,osl_tokens,session_turn_index,948,tokens,5,354.8,292.63998359759387,32.0,69.2,125.0,366.0,376.0,675.4000000000001,775.1999999999999,855.04,875.0,1774.0
948,context_length_tokens,session_turn_index,948,tokens,5,523326.6,307330.937555333,215035.0,224697.4,239191.0,381065.0,834268.0,901951.6,924512.7999999999,942561.76,947074.0,2616633.0
949,isl_tokens,session_turn_index,949,tokens,5,283.4,400.28869581840553,58.0,58.0,58.0,84.0,135.0,703.2,892.5999999999998,1044.12,1082.0,1417.0
949,osl_tokens,session_turn_index,949,tokens,5,72.6,50.693589338298,1.0,19.0,46.0,55.0,130.0,130.6,130.8,130.96,131.0,363.0
949,context_length_tokens,session_turn_index,949,tokens,5,523964.8,307416.9653928683,215125.0,224921.0,239615.0,382523.0,834528.0,902631.0,925332.0,943492.8,948033.0,2619824.0
950,isl_tokens,session_turn_index,950,tokens,5,495.4,788.1432864650944,29.0,29.0,29.0,159.0,194.0,1317.2000000000003,1691.5999999999997,1991.12,2066.0,2477.0
950,osl_tokens,session_turn_index,950,tokens,5,834.4,1206.979138179281,13.0,20.6,32.0,32.0,957.0,2265.6000000000004,2701.7999999999993,3050.7599999999998,3138.0,4172.0
950,context_length_tokens,session_turn_index,950,tokens,5,524532.8,307342.54555944575,215200.0,224999.6,239699.0,384590.0,834852.0,902934.6,925628.7999999999,943784.16,948323.0,2622664.0
951,isl_tokens,session_turn_index,951,tokens,5,415.0,537.5336268551019,58.0,58.0,58.0,137.0,354.0,1022.4000000000001,1245.1999999999998,1423.44,1468.0,2075.0
951,osl_tokens,session_turn_index,951,tokens,5,990.6,1178.0068930188822,1.0,19.400000000000002,47.0,88.0,2067.0,2476.8,2613.3999999999996,2722.68,2750.0,4953.0
951,context_length_tokens,session_turn_index,951,tokens,5,525782.2,307199.3034337155,215290.0,225089.6,239789.0,389196.0,836163.0,903549.0,926011.0,943980.6,948473.0,2628911.0
952,isl_tokens,session_turn_index,952,tokens,5,599.4,718.9471746936626,29.0,29.0,29.0,431.0,530.0,1398.8000000000002,1688.3999999999996,1920.08,1978.0,2997.0
952,osl_tokens,session_turn_index,952,tokens,5,746.8,886.1851725232148,8.0,17.6,32.0,32.0,1768.0,1843.6,1868.8,1888.96,1894.0,3734.0
952,context_length_tokens,session_turn_index,952,tokens,5,527372.2,308393.29881331726,215407.0,225190.2,239865.0,391175.0,838661.0,906516.2,929134.6,947229.32,951753.0,2636861.0
953,isl_tokens,session_turn_index,953,tokens,5,236.6,155.6670806561233,59.0,68.6,83.0,208.0,401.0,419.6,425.8,430.76,432.0,1183.0
953,osl_tokens,session_turn_index,953,tokens,5,586.6,739.8136522125014,7.0,22.6,46.0,347.0,516.0,1416.6000000000001,1716.7999999999997,1956.96,2017.0,2933.0
953,context_length_tokens,session_turn_index,953,tokens,5,528355.6,309282.318294855,215498.0,225340.8,240105.0,391584.0,840861.0,908582.4,931156.2,949215.24,953730.0,2641778.0
954,isl_tokens,session_turn_index,954,tokens,5,121.4,91.73352713157823,29.0,41.0,59.0,67.0,177.0,235.8,255.39999999999998,271.08,275.0,607.0
954,osl_tokens,session_turn_index,954,tokens,5,206.8,244.26821324110102,2.0,14.0,32.0,55.0,297.0,507.6,577.8,633.96,648.0,1034.0
954,context_length_tokens,session_turn_index,954,tokens,5,529063.6,309778.7252653739,215573.0,225548.2,240511.0,391866.0,842945.0,909831.8,932127.4,949963.88,954423.0,2645318.0
955,isl_tokens,session_turn_index,955,tokens,5,253.6,300.9163338870125,29.0,51.0,84.0,102.0,209.0,590.0,716.9999999999999,818.6,844.0,1268.0
955,osl_tokens,session_turn_index,955,tokens,5,140.0,153.4457558878707,2.0,14.0,32.0,50.0,202.0,329.20000000000005,371.59999999999997,405.52,414.0,700.0
955,context_length_tokens,session_turn_index,955,tokens,5,529524.0,309921.34326180245,215814.0,225726.4,240595.0,392712.0,843344.0,910430.6,932792.7999999999,950682.56,955155.0,2647620.0
956,isl_tokens,session_turn_index,956,tokens,5,130.0,67.68456249396904,57.0,57.8,59.0,126.0,176.0,209.60000000000002,220.79999999999998,229.76,232.0,650.0
956,osl_tokens,session_turn_index,956,tokens,5,49.2,47.57057914299552,2.0,4.4,8.0,47.0,54.0,102.60000000000001,118.79999999999998,131.76,135.0,246.0
956,context_length_tokens,session_turn_index,956,tokens,5,529794.0,309916.8597240234,216287.0,226045.8,240684.0,392946.0,843672.0,910697.4,933039.2,950912.64,955381.0,2648970.0
957,isl_tokens,session_turn_index,957,tokens,5,229.8,312.15214239213543,29.0,29.0,29.0,100.0,143.0,566.0,706.9999999999999,819.8,848.0,1149.0
957,osl_tokens,session_turn_index,957,tokens,5,57.6,79.68588331693388,1.0,3.8000000000000003,8.0,32.0,32.0,141.8,178.39999999999998,207.68,215.0,288.0
957,context_length_tokens,session_turn_index,957,tokens,5,530073.0,309900.0307015151,216370.0,226126.0,240760.0,393796.0,843907.0,910882.0,933207.0,951067.0,955532.0,2650365.0
958,isl_tokens,session_turn_index,958,tokens,5,182.0,80.03749121505496,57.0,100.2,165.0,174.0,208.0,266.8,286.4,302.08,306.0,910.0
958,osl_tokens,session_turn_index,958,tokens,5,118.4,127.72877514483571,2.0,9.2,20.0,46.0,185.0,277.40000000000003,308.2,332.84000000000003,339.0,592.0
958,context_length_tokens,session_turn_index,958,tokens,5,530312.6,309937.1526168491,216459.0,226275.4,241000.0,394103.0,844287.0,911143.2,933428.6,951256.92,955714.0,2651563.0
959,isl_tokens,session_turn_index,959,tokens,5,184.0,129.69965304502554,29.0,40.2,57.0,190.0,268.0,332.8,354.4,371.68,376.0,920.0
959,osl_tokens,session_turn_index,959,tokens,5,117.0,109.1146186356347,19.0,24.2,32.0,55.0,173.0,252.8,279.4,300.68,306.0,585.0
959,context_length_tokens,session_turn_index,959,tokens,5,530615.0,309964.2661933791,216534.0,226478.8,241396.0,394481.0,844740.0,911450.4,933687.2,951476.64,955924.0,2653075.0
960,isl_tokens,session_turn_index,960,tokens,5,273.4,164.69681235530942,59.0,111.4,190.0,209.0,374.0,470.6,502.79999999999995,528.56,535.0,1367.0
960,osl_tokens,session_turn_index,960,tokens,5,72.8,60.42317436216009,4.0,7.2,12.0,87.0,92.0,138.20000000000002,153.6,165.92000000000002,169.0,364.0
960,context_length_tokens,session_turn_index,960,tokens,5,531005.4,310029.64628860896,216625.0,226639.0,241660.0,395189.0,845420.0,911847.8,933990.4,951704.48,956133.0,2655027.0
961,isl_tokens,session_turn_index,961,tokens,5,308.2,255.08696556272724,29.0,97.0,199.0,258.0,266.0,579.8000000000001,684.3999999999999,768.0799999999999,789.0,1541.0
961,osl_tokens,session_turn_index,961,tokens,5,496.6,700.7109532467721,2.0,14.0,32.0,122.0,469.0,1302.4,1580.1999999999998,1802.44,1858.0,2483.0
961,context_length_tokens,session_turn_index,961,tokens,5,531386.4,310196.51928453357,216746.0,226826.0,241946.0,395459.0,846378.0,912393.0,934398.0,952002.0,956403.0,2656932.0
962,isl_tokens,session_turn_index,962,tokens,5,375.4,533.5179847015469,58.0,58.0,58.0,62.0,269.0,965.6000000000001,1197.7999999999997,1383.56,1430.0,1877.0
962,osl_tokens,session_turn_index,962,tokens,5,86.2,66.4993233048277,9.0,23.8,46.0,55.0,125.0,167.60000000000002,181.79999999999998,193.16,196.0,431.0
962,context_length_tokens,session_turn_index,962,tokens,5,532258.4,310871.5157428226,216836.0,227090.8,242473.0,395730.0,848298.0,914092.2,936023.6,953568.72,957955.0,2661292.0
963,isl_tokens,session_turn_index,963,tokens,5,218.6,311.1768628931142,15.0,20.6,29.0,29.0,193.0,573.4000000000001,700.1999999999998,801.64,827.0,1093.0
963,osl_tokens,session_turn_index,963,tokens,5,41.0,47.18474329695988,1.0,3.8000000000000003,8.0,32.0,32.0,92.0,111.99999999999999,128.0,132.0,205.0
963,context_length_tokens,session_turn_index,963,tokens,5,532563.2,310902.33988659526,216911.0,227169.4,242557.0,396566.0,848438.0,914381.6,936362.7999999999,953947.76,958344.0,2662816.0
964,isl_tokens,session_turn_index,964,tokens,5,938.0,1544.6329013717143,57.0,57.4,58.0,268.0,286.0,2527.0000000000005,3273.9999999999995,3871.6,4021.0,4690.0
964,osl_tokens,session_turn_index,964,tokens,5,47.2,37.84917436351815,2.0,4.4,8.0,47.0,88.0,89.8,90.4,90.88,91.0,236.0
964,context_length_tokens,session_turn_index,964,tokens,5,533542.2,311771.1869184835,217001.0,227259.0,242646.0,396835.0,852591.0,916219.2,937428.6,954396.12,958638.0,2667711.0
965,isl_tokens,session_turn_index,965,tokens,5,240.4,315.3287807987086,20.0,23.6,29.0,29.0,286.0,617.2,727.5999999999999,815.92,838.0,1202.0
965,osl_tokens,session_turn_index,965,tokens,5,173.6,310.95118587971325,1.0,3.8000000000000003,8.0,32.0,32.0,489.80000000000007,642.3999999999999,764.48,795.0,868.0
965,context_length_tokens,session_turn_index,965,tokens,5,533829.8,311762.60372944025,217118.0,227359.6,242722.0,397675.0,852702.0,916440.0,937686.0,954682.8,958932.0,2669149.0
966,isl_tokens,session_turn_index,966,tokens,5,76.2,76.56474384467045,9.0,18.200000000000003,32.0,57.0,58.0,158.20000000000002,191.59999999999997,218.32,225.0,381.0
966,osl_tokens,session_turn_index,966,tokens,5,131.8,126.13706830269999,2.0,19.6,46.0,91.0,158.0,280.40000000000003,321.19999999999993,353.84000000000003,362.0,659.0
966,context_length_tokens,session_turn_index,966,tokens,5,534079.6,311881.8832658287,217208.0,227449.2,242811.0,397901.0,853529.0,916781.0,937865.0,954732.2,958949.0,2670398.0
967,isl_tokens,session_turn_index,967,tokens,5,581.6,1014.1677573261733,20.0,23.6,29.0,29.0,226.0,1652.8000000000002,2128.3999999999996,2508.88,2604.0,2908.0
967,osl_tokens,session_turn_index,967,tokens,5,250.0,312.46183766981846,2.0,14.0,32.0,32.0,371.0,636.2,724.5999999999999,795.3199999999999,813.0,1250.0
967,context_length_tokens,session_turn_index,967,tokens,5,534793.0,312669.92766174366,217283.0,227542.2,242931.0,398129.0,853707.0,918631.8,940273.4,957586.6799999999,961915.0,2673965.0
968,isl_tokens,session_turn_index,968,tokens,5,236.2,310.40064432922816,20.0,32.4,51.0,58.0,209.0,589.4000000000001,716.1999999999998,817.64,843.0,1181.0
968,osl_tokens,session_turn_index,968,tokens,5,497.4,435.3906751413034,79.0,116.6,173.0,371.0,562.0,1006.0,1154.0,1272.4,1302.0,2487.0
968,context_length_tokens,session_turn_index,968,tokens,5,535279.2,312815.9897776327,217373.0,227692.6,243172.0,398974.0,854571.0,919212.0,940759.0,957996.6,962306.0,2676396.0
969,isl_tokens,session_turn_index,969,tokens,5,617.2,1039.5580599466296,43.0,48.6,57.0,84.0,209.0,1699.4000000000003,2196.2,2593.64,2693.0,3086.0
969,osl_tokens,session_turn_index,969,tokens,5,193.8,236.14690343089404,2.0,23.200000000000003,55.0,93.0,165.0,458.40000000000003,556.1999999999999,634.44,654.0,969.0
969,context_length_tokens,session_turn_index,969,tokens,5,536393.8,313818.8530559628,217661.0,228036.6,243600.0,399231.0,855916.0,921703.0,943632.0,961175.2,965561.0,2681969.0
970,isl_tokens,session_turn_index,970,tokens,5,141.8,124.48196656544272,20.0,23.6,29.0,91.0,227.0,296.0,319.0,337.4,342.0,709.0
970,osl_tokens,session_turn_index,970,tokens,5,174.8,199.9853994670611,1.0,13.4,32.0,129.0,154.0,396.40000000000003,477.19999999999993,541.8399999999999,558.0,874.0
970,context_length_tokens,session_turn_index,970,tokens,5,536729.4,314026.6999199909,217917.0,228223.8,243684.0,399460.0,856029.0,922345.8,944451.4,962135.88,966557.0,2683647.0
971,isl_tokens,session_turn_index,971,tokens,5,411.4,489.24987480836415,57.0,57.0,57.0,127.0,477.0,994.2,1166.6,1304.52,1339.0,2057.0
971,osl_tokens,session_turn_index,971,tokens,5,276.8,259.5437535368555,47.0,49.8,54.0,174.0,368.0,591.8000000000001,666.3999999999999,726.0799999999999,741.0,1384.0
971,context_length_tokens,session_turn_index,971,tokens,5,537315.6,313993.155691394,218532.0,228628.4,243773.0,400800.0,856285.0,922826.8,945007.4,962751.88,967188.0,2686578.0
972,isl_tokens,session_turn_index,972,tokens,5,255.0,265.05622045143554,29.0,29.0,29.0,67.0,508.0,588.4,615.1999999999999,636.64,642.0,1275.0
972,osl_tokens,session_turn_index,972,tokens,5,447.8,628.4801985743068,32.0,32.0,32.0,135.0,358.0,1152.4,1417.1999999999998,1629.04,1682.0,2239.0
972,context_length_tokens,session_turn_index,972,tokens,5,537847.4,314117.2982760421,218615.0,228708.6,243849.0,402183.0,856720.0,923410.0,945640.0,963424.0,967870.0,2689237.0
973,isl_tokens,session_turn_index,973,tokens,5,135.4,56.61660533801015,58.0,72.4,94.0,127.0,190.0,200.8,204.4,207.28,208.0,677.0
973,osl_tokens,session_turn_index,973,tokens,5,162.0,174.25383783435015,7.0,7.4,8.0,46.0,362.0,377.0,382.0,386.0,387.0,810.0
973,context_length_tokens,session_turn_index,973,tokens,5,538430.6,314104.50700147555,218705.0,228858.6,244089.0,403959.0,856982.0,923843.6,946130.7999999999,963960.56,968418.0,2692153.0
974,isl_tokens,session_turn_index,974,tokens,5,256.0,274.2998359459954,29.0,40.6,58.0,67.0,388.0,598.0,668.0,724.0,738.0,1280.0
974,osl_tokens,session_turn_index,974,tokens,5,207.6,134.29311225822417,32.0,41.2,55.0,309.0,316.0,322.0,324.0,325.6,326.0,1038.0
974,context_length_tokens,session_turn_index,974,tokens,5,538848.6,314147.30913353374,218780.0,229071.6,244509.0,404704.0,857436.0,924262.8,946538.4,964358.88,968814.0,2694243.0
975,isl_tokens,session_turn_index,975,tokens,5,320.0,491.44602959022876,29.0,40.2,57.0,96.0,117.0,827.4000000000001,1064.1999999999998,1253.6399999999999,1301.0,1600.0
975,osl_tokens,session_turn_index,975,tokens,5,77.0,89.37784960492169,1.0,7.0,16.0,32.0,91.0,183.40000000000003,214.2,238.84,245.0,385.0
975,context_length_tokens,session_turn_index,975,tokens,5,539376.2,314606.16385023354,218869.0,229158.6,244593.0,405130.0,857848.0,925403.8,947922.4,965937.28,970441.0,2696881.0
976,isl_tokens,session_turn_index,976,tokens,5,727.0,1161.2856668365455,58.0,84.4,124.0,193.0,213.0,1913.4000000000003,2480.1999999999994,2933.64,3047.0,3635.0
976,osl_tokens,session_turn_index,976,tokens,5,163.0,230.06694677854097,1.0,3.8000000000000003,8.0,47.0,148.0,425.80000000000007,518.3999999999999,592.48,611.0,815.0
976,context_length_tokens,session_turn_index,976,tokens,5,540180.2,314401.16199874325,219173.0,229377.0,244683.0,408178.0,858217.0,925676.8,948163.4,966152.6799999999,970650.0,2700901.0
977,isl_tokens,session_turn_index,977,tokens,4,579.75,658.6844369650767,57.0,119.70000000000002,213.75,276.0,642.0,1282.8000000000002,1496.3999999999994,1667.2799999999997,1710.0,2319.0
977,osl_tokens,session_turn_index,977,tokens,4,73.5,61.259693110560065,8.0,21.800000000000004,42.5,56.0,87.0,139.20000000000002,156.59999999999997,170.51999999999998,174.0,294.0
977,context_length_tokens,session_turn_index,977,tokens,4,614826.25,309948.8797135545,219841.0,276855.4,362377.0,634260.0,886709.25,937250.1,954097.0499999999,967574.61,970944.0,2459305.0
978,isl_tokens,session_turn_index,978,tokens,4,440.25,398.140914124635,29.0,106.10000000000001,221.75,317.0,535.5,873.0000000000001,985.4999999999998,1075.4999999999998,1098.0,1761.0
978,osl_tokens,session_turn_index,978,tokens,4,164.0,156.27059864222701,8.0,15.200000000000001,26.0,127.5,265.5,342.0,367.49999999999994,387.9,393.0,656.0
978,context_length_tokens,session_turn_index,978,tokens,4,615340.0,309918.7092827731,219924.0,277260.3,363264.75,635099.0,887174.25,937612.5,954425.25,967875.45,971238.0,2461360.0
979,isl_tokens,session_turn_index,979,tokens,4,320.75,423.2578262714111,59.0,59.6,60.5,85.5,345.75,770.1000000000001,911.5499999999996,1024.7099999999998,1053.0,1283.0
979,osl_tokens,session_turn_index,979,tokens,4,232.75,286.15325876180407,4.0,16.6,35.5,104.5,301.75,551.5000000000001,634.7499999999998,701.3499999999999,718.0,931.0
979,context_length_tokens,session_turn_index,979,tokens,4,615824.75,310100.0157823077,220015.0,277460.2,363628.0,635964.0,888160.75,938077.9,954716.95,968028.19,971356.0,2463299.0
980,isl_tokens,session_turn_index,980,tokens,4,346.0,282.90811229089917,29.0,88.4,177.5,278.0,446.5,658.0,728.4999999999998,784.8999999999999,799.0,1384.0
980,osl_tokens,session_turn_index,980,tokens,4,79.0,110.16578416187124,5.0,6.5,8.75,21.0,91.25,197.90000000000003,233.4499999999999,261.88999999999993,269.0,316.0
980,context_length_tokens,session_turn_index,980,tokens,4,616403.5,310481.80081809947,220090.0,277612.6,363896.5,636611.5,889118.5,939028.0,955664.5,968973.7,972301.0,2465614.0
981,isl_tokens,session_turn_index,981,tokens,4,93.75,93.05475538627782,8.0,23.0,45.5,58.0,106.25,193.10000000000002,222.04999999999993,245.20999999999995,251.0,375.0
981,osl_tokens,session_turn_index,981,tokens,4,346.25,253.73251171263016,96.0,121.80000000000001,160.5,266.5,452.25,634.5,695.2499999999998,743.8499999999999,756.0,1385.0
981,context_length_tokens,session_turn_index,981,tokens,4,616576.25,310480.6005102211,220180.0,277752.4,364111.0,636903.0,889368.25,939138.7000000001,955728.85,969000.97,972319.0,2466305.0
982,isl_tokens,session_turn_index,982,tokens,4,551.5,452.0345672622836,29.0,79.10000000000001,154.25,529.5,926.75,1041.5,1079.75,1110.35,1118.0,2206.0
982,osl_tokens,session_turn_index,982,tokens,4,412.75,279.8431480311784,32.0,122.90000000000002,259.25,404.0,557.5,709.6,760.3,800.8599999999999,811.0,1651.0
982,context_length_tokens,session_turn_index,982,tokens,4,617474.0,310888.38122950174,220305.0,278125.5,364856.25,638029.0,890646.75,940378.5,956955.75,970217.5499999999,973533.0,2469896.0
983,isl_tokens,session_turn_index,983,tokens,4,303.75,322.426251257555,56.0,57.5,59.75,157.0,401.0,667.4000000000001,756.1999999999998,827.2399999999999,845.0,1215.0
983,osl_tokens,session_turn_index,983,tokens,4,127.75,129.1401854575097,2.0,15.200000000000003,35.0,85.5,178.25,274.1,306.04999999999995,331.60999999999996,338.0,511.0
983,context_length_tokens,session_turn_index,983,tokens,4,618190.5,311251.0098429401,220393.0,278404.9,365422.75,638828.0,891595.75,941466.1,958089.5499999999,971388.3099999999,974713.0,2472762.0
984,isl_tokens,session_turn_index,984,tokens,4,358.75,410.73493581627554,15.0,19.200000000000003,25.5,196.0,529.25,828.5000000000001,928.2499999999998,1008.0499999999998,1028.0,1435.0
984,osl_tokens,session_turn_index,984,tokens,4,107.25,150.97247265644157,2.0,9.5,20.75,29.5,116.0,267.20000000000005,317.5999999999999,357.9199999999999,368.0,429.0
984,context_length_tokens,session_turn_index,984,tokens,4,618677.0,311286.54468993674,220468.0,278766.4,366214.0,639413.0,891876.0,941998.8,958706.3999999999,972072.48,975414.0,2474708.0
985,isl_tokens,session_turn_index,985,tokens,3,56.333333333333336,8.576453553512405,46.0,48.0,51.0,56.0,61.5,64.8,65.9,66.78,67.0,169.0
985,osl_tokens,session_turn_index,985,tokens,3,811.0,947.713388460175,91.0,111.2,141.5,192.0,1171.0,1758.4,1954.1999999999998,2110.84,2150.0,2433.0
985,context_length_tokens,session_turn_index,985,tokens,3,686836.0,332810.50656592357,220556.0,349337.8,542510.5,864465.0,919976.0,953282.6,964384.8,973266.56,975487.0,2060508.0
986,isl_tokens,session_turn_index,986,tokens,3,224.33333333333334,248.4959199307349,29.0,37.0,49.0,69.0,322.0,473.8,524.4,564.88,575.0,673.0
986,osl_tokens,session_turn_index,986,tokens,3,185.33333333333334,116.73997696685664,32.0,67.4,120.5,209.0,262.0,293.8,304.4,312.88,315.0,556.0
986,context_length_tokens,session_turn_index,986,tokens,3,687871.3333333334,333589.9455572498,220676.0,349486.0,542701.0,864726.0,921469.0,955514.8,966863.4,975942.28,978212.0,2063614.0
987,isl_tokens,session_turn_index,987,tokens,3,200.66666666666666,174.98634867389578,57.0,65.2,77.5,98.0,272.5,377.2,412.09999999999997,440.02,447.0,602.0
987,osl_tokens,session_turn_index,987,tokens,3,90.0,79.04850831398824,23.0,27.6,34.5,46.0,123.5,170.0,185.5,197.9,201.0,270.0
987,context_length_tokens,session_turn_index,987,tokens,3,688257.3333333334,333811.70606030116,220765.0,349639.8,542952.0,865139.0,922003.5,956122.2,967495.1,976593.42,978868.0,2064772.0
988,isl_tokens,session_turn_index,988,tokens,3,491.0,456.60559202299163,128.0,144.4,169.0,210.0,672.5,950.0,1042.5,1116.5,1135.0,1473.0
988,osl_tokens,session_turn_index,988,tokens,3,179.66666666666666,149.58015316953725,15.0,41.400000000000006,81.0,147.0,262.0,331.0,354.0,372.4,377.0,539.0
